,DTM2,HOSP_SHORT,CAP,TOT,EA,WTBS,BT,RESUS,alert,CLR,ACT,Plus30Min,File_Name
472,2019-11-01 15:20:00,LMH,51,75,3,18,57,2,,16,45,17,Amb_Dashboard_2019.11.01_15.25
473,2019-11-01 15:25:00,LMH,51,74,4,17,57,2,,16,45,17,Amb_Dashboard_2019.11.01_15.30
474,2019-11-01 15:30:00,LMH,51,74,4,18,56,2,,16,45,17,Amb_Dashboard_2019.11.01_15.35
475,2019-11-01 15:35:00,LMH,51,73,4,17,56,2,,16,45,17,Amb_Dashboard_2019.11.01_15.40
476,2019-11-01 15:40:00,LMH,51,73,4,16,57,2,,15,46,16,Amb_Dashboard_2019.11.01_15.45
477,2019-11-01 15:45:00,LMH,51,73,4,14,59,2,,13,47,14,Amb_Dashboard_2019.11.01_15.55
478,2019-11-01 15:50:00,LMH,51,71,3,13,58,1,,13,48,13,Amb_Dashboard_2019.11.01_16.00
479,2019-11-01 15:55:00,LMH,51,71,3,13,58,1,,13,48,13,Amb_Dashboard_2019.11.01_16.00
480,2019-11-01 16:00:00,LMH,51,68,3,14,54,1,,13,48,13,Amb_Dashboard_2019.11.01_16.10
481,2019-11-01 16:05:00,LMH,51,68,3,14,54,1,,13,48,13,Amb_Dashboard_2019.11.01_16.10
482,2019-11-01 16:10:00,LMH,51,69,3,15,54,2,,13,48,14,Amb_Dashboard_2019.11.01_16.15
483,2019-11-01 16:15:00,LMH,51,69,3,15,54,3,,12,48,14,Amb_Dashboard_2019.11.01_16.25
484,2019-11-01 16:20:00,LMH,51,69,3,15,54,3,,12,48,14,Amb_Dashboard_2019.11.01_16.25
485,2019-11-01 16:25:00,LMH,51,68,6,16,52,3,,10,49,12,Amb_Dashboard_2019.11.01_16.40
486,2019-11-01 16:30:00,LMH,51,68,6,16,52,3,,10,49,12,Amb_Dashboard_2019.11.01_16.40
487,2019-11-01 16:35:00,LMH,51,68,6,16,52,3,,10,49,12,Amb_Dashboard_2019.11.01_16.40
488,2019-11-01 16:40:00,LMH,51,67,5,16,51,2,,11,50,11,Amb_Dashboard_2019.11.01_16.45
489,2019-11-01 16:45:00,LMH,51,67,9,15,52,2,,10,49,10,Amb_Dashboard_2019.11.01_16.55
490,2019-11-01 16:50:00,LMH,51,67,9,15,52,2,,10,49,10,Amb_Dashboard_2019.11.01_16.55
491,2019-11-01 16:55:00,LMH,51,66,9,15,51,1,,10,49,10,Amb_Dashboard_2019.11.01_17.00
492,2019-11-01 17:00:00,LMH,51,67,9,16,51,0,,9,49,9,Amb_Dashboard_2019.11.01_17.10
493,2019-11-01 17:05:00,LMH,51,69,11,17,52,1,,8,51,7,Amb_Dashboard_2019.11.01_17.15
494,2019-11-01 17:10:00,LMH,51,69,11,17,52,1,,8,51,7,Amb_Dashboard_2019.11.01_17.15
495,2019-11-01 17:15:00,LMH,51,70,12,16,54,1,,7,50,9,Amb_Dashboard_2019.11.01_17.25
496,2019-11-01 17:20:00,LMH,51,71,11,18,53,2,,9,46,9,Amb_Dashboard_2019.11.01_17.30
497,2019-11-01 17:25:00,LMH,51,71,11,18,53,2,,9,46,9,Amb_Dashboard_2019.11.01_17.30
498,2019-11-01 17:30:00,LMH,51,70,9,18,52,2,,9,46,9,Amb_Dashboard_2019.11.01_17.35
499,2019-11-01 17:35:00,LMH,51,71,7,15,56,2,,8,45,7,Amb_Dashboard_2019.11.01_17.45
500,2019-11-01 17:40:00,LMH,51,71,7,15,56,2,,8,45,7,Amb_Dashboard_2019.11.01_17.45
501,2019-11-01 17:45:00,LMH,51,74,8,19,55,2,,9,43,9,Amb_Dashboard_2019.11.01_17.55
502,2019-11-01 17:50:00,LMH,51,74,8,19,55,2,,9,43,9,Amb_Dashboard_2019.11.01_17.55
503,2019-11-01 17:55:00,LMH,51,73,8,19,54,2,,8,46,9,Amb_Dashboard_2019.11.01_18.00
504,2019-11-01 18:00:00,LMH,51,77,9,23,54,1,,8,46,9,Amb_Dashboard_2019.11.01_18.10
505,2019-11-01 18:05:00,LMH,51,77,9,23,54,1,,8,46,9,Amb_Dashboard_2019.11.01_18.10
506,2019-11-01 18:10:00,LMH,51,76,7,23,53,1,,10,47,10,Amb_Dashboard_2019.11.01_18.15
507,2019-11-01 18:15:00,LMH,51,77,8,23,54,1,,10,47,11,Amb_Dashboard_2019.11.01_18.25
508,2019-11-01 18:20:00,LMH,51,77,8,23,54,1,,10,47,11,Amb_Dashboard_2019.11.01_18.25
509,2019-11-01 18:25:00,LMH,51,75,9,23,52,2,,10,47,11,Amb_Dashboard_2019.11.01_18.40
510,2019-11-01 18:30:00,LMH,51,75,9,23,52,2,,10,47,11,Amb_Dashboard_2019.11.01_18.40
511,2019-11-01 18:35:00,LMH,51,75,9,23,52,2,,10,47,11,Amb_Dashboard_2019.11.01_18.40
512,2019-11-01 18:40:00,LMH,51,76,9,24,52,2,,12,43,11,Amb_Dashboard_2019.11.01_18.45
513,2019-11-01 18:45:00,LMH,51,76,8,26,50,2,,12,43,14,Amb_Dashboard_2019.11.01_18.55
514,2019-11-01 18:50:00,LMH,51,78,5,26,52,3,,13,42,13,Amb_Dashboard_2019.11.01_19.00
515,2019-11-01 18:55:00,LMH,51,78,5,26,52,3,,13,42,13,Amb_Dashboard_2019.11.01_19.00
516,2019-11-01 19:00:00,LMH,51,77,4,27,50,3,,14,46,13,Amb_Dashboard_2019.11.01_19.10
517,2019-11-01 19:05:00,LMH,51,77,4,27,50,3,,14,46,13,Amb_Dashboard_2019.11.01_19.10
518,2019-11-01 19:10:00,LMH,51,77,3,27,50,3,,14,52,13,Amb_Dashboard_2019.11.01_19.15
519,2019-11-01 19:15:00,LMH,51,78,3,29,49,2,,15,52,13,Amb_Dashboard_2019.11.01_19.25
520,2019-11-01 19:20:00,LMH,51,78,3,29,49,2,,15,52,13,Amb_Dashboard_2019.11.01_19.25
521,2019-11-01 19:25:00,LMH,51,79,3,28,51,2,,15,52,14,Amb_Dashboard_2019.11.01_19.30
522,2019-11-01 19:30:00,LMH,51,80,3,29,51,2,,15,52,14,Amb_Dashboard_2019.11.01_19.40
523,2019-11-01 19:35:00,LMH,51,78,3,30,48,1,,14,52,12,Amb_Dashboard_2019.11.01_19.45
524,2019-11-01 19:40:00,LMH,51,78,3,30,48,1,,14,52,12,Amb_Dashboard_2019.11.01_19.45
525,2019-11-01 19:45:00,LMH,51,80,4,32,48,0,,14,52,12,Amb_Dashboard_2019.11.01_19.55
526,2019-11-01 19:50:00,LMH,51,82,5,33,49,0,,15,45,13,Amb_Dashboard_2019.11.01_20.00
527,2019-11-01 19:55:00,LMH,51,82,5,33,49,0,,15,45,13,Amb_Dashboard_2019.11.01_20.00
528,2019-11-01 20:00:00,LMH,51,80,5,34,46,0,,15,42,12,Amb_Dashboard_2019.11.01_20.10
529,2019-11-01 20:05:00,LMH,51,80,5,34,46,0,,15,42,12,Amb_Dashboard_2019.11.01_20.10
530,2019-11-01 20:10:00,LMH,51,81,5,35,46,0,,15,42,12,Amb_Dashboard_2019.11.01_20.15
531,2019-11-01 20:15:00,LMH,51,79,3,34,45,0,,14,43,14,Amb_Dashboard_2019.11.01_20.25
532,2019-11-01 20:20:00,LMH,51,79,3,34,45,0,,14,43,14,Amb_Dashboard_2019.11.01_20.25
533,2019-11-01 20:25:00,LMH,51,79,3,34,45,0,,12,44,12,Amb_Dashboard_2019.11.01_20.40
534,2019-11-01 20:30:00,LMH,51,79,3,34,45,0,,12,44,12,Amb_Dashboard_2019.11.01_20.40
535,2019-11-01 20:35:00,LMH,51,79,3,34,45,0,,12,44,12,Amb_Dashboard_2019.11.01_20.40
536,2019-11-01 20:40:00,LMH,51,78,4,33,45,0,,12,44,12,Amb_Dashboard_2019.11.01_20.45
537,2019-11-01 20:45:00,LMH,51,79,5,33,46,3,,12,46,12,Amb_Dashboard_2019.11.01_20.55
538,2019-11-01 20:50:00,LMH,51,79,5,33,46,3,,12,46,12,Amb_Dashboard_2019.11.01_20.55
539,2019-11-01 20:55:00,LMH,51,78,4,33,45,3,,13,48,12,Amb_Dashboard_2019.11.01_21.00
540,2019-11-01 21:00:00,LMH,51,78,5,28,50,3,,12,60,12,Amb_Dashboard_2019.11.01_21.10
541,2019-11-01 21:05:00,LMH,51,75,5,27,48,3,,11,58,11,Amb_Dashboard_2019.11.01_21.15
542,2019-11-01 21:10:00,LMH,51,75,5,27,48,3,,11,58,11,Amb_Dashboard_2019.11.01_21.15
543,2019-11-01 21:15:00,LMH,51,75,5,28,47,3,,11,58,12,Amb_Dashboard_2019.11.01_21.25
544,2019-11-01 21:20:00,LMH,51,76,5,29,47,3,,11,58,12,Amb_Dashboard_2019.11.01_21.30
545,2019-11-01 21:25:00,LMH,51,76,5,29,47,3,,11,58,12,Amb_Dashboard_2019.11.01_21.30
546,2019-11-01 21:30:00,LMH,51,78,7,31,47,3,,11,58,12,Amb_Dashboard_2019.11.01_21.35
547,2019-11-01 21:35:00,LMH,51,76,7,29,47,2,,11,58,13,Amb_Dashboard_2019.11.01_21.40
548,2019-11-01 21:40:00,LMH,51,73,7,28,45,2,,10,56,12,Amb_Dashboard_2019.11.01_21.45
549,2019-11-01 21:45:00,LMH,51,75,7,27,48,2,,9,56,13,Amb_Dashboard_2019.11.01_21.55
550,2019-11-01 21:50:00,LMH,51,75,7,27,48,2,,9,56,13,Amb_Dashboard_2019.11.01_21.55
551,2019-11-01 21:55:00,LMH,51,75,7,27,48,2,,8,51,12,Amb_Dashboard_2019.11.01_22.00
552,2019-11-01 22:00:00,LMH,51,73,6,27,46,2,,10,53,12,Amb_Dashboard_2019.11.01_22.10
553,2019-11-01 22:05:00,LMH,51,73,6,27,46,2,,10,53,12,Amb_Dashboard_2019.11.01_22.10
554,2019-11-01 22:10:00,LMH,51,72,8,26,46,1,,8,52,10,Amb_Dashboard_2019.11.01_22.15
555,2019-11-01 22:15:00,LMH,51,72,9,24,48,1,,8,52,10,Amb_Dashboard_2019.11.01_22.25
556,2019-11-01 22:20:00,LMH,51,72,8,24,48,1,,9,54,11,Amb_Dashboard_2019.11.01_22.30
557,2019-11-01 22:25:00,LMH,51,75,9,23,52,2,,11,41,10,Amb_Dashboard_2019.11.01_22.40
558,2019-11-01 22:30:00,LMH,51,75,9,23,52,2,,11,41,10,Amb_Dashboard_2019.11.01_22.40
559,2019-11-01 22:35:00,LMH,51,78,8,24,54,2,,11,41,10,Amb_Dashboard_2019.11.01_22.45
560,2019-11-01 22:40:00,LMH,51,78,8,24,54,2,,11,41,10,Amb_Dashboard_2019.11.01_22.45
561,2019-11-01 22:45:00,LMH,51,79,6,25,54,2,,11,52,13,Amb_Dashboard_2019.11.01_22.55
562,2019-11-01 22:50:00,LMH,51,79,6,25,54,2,,11,52,13,Amb_Dashboard_2019.11.01_22.55
563,2019-11-01 22:55:00,LMH,51,80,7,26,54,2,,12,51,14,Amb_Dashboard_2019.11.01_23.00
564,2019-11-01 23:00:00,LMH,51,80,5,26,54,3,,13,49,14,Amb_Dashboard_2019.11.01_23.10
565,2019-11-01 23:05:00,LMH,51,80,5,26,54,3,,13,49,14,Amb_Dashboard_2019.11.01_23.10
566,2019-11-01 23:10:00,LMH,51,80,5,25,55,3,,13,49,15,Amb_Dashboard_2019.11.01_23.15
567,2019-11-01 23:15:00,LMH,51,77,6,25,52,3,,13,49,15,Amb_Dashboard_2019.11.01_23.25
568,2019-11-01 23:20:00,LMH,51,77,6,25,52,3,,13,49,15,Amb_Dashboard_2019.11.01_23.25
569,2019-11-01 23:25:00,LMH,51,77,6,24,53,3,,13,49,15,Amb_Dashboard_2019.11.01_23.30
570,2019-11-01 23:30:00,LMH,51,75,4,24,51,3,,13,49,15,Amb_Dashboard_2019.11.01_23.35
571,2019-11-01 23:35:00,LMH,51,74,4,22,52,3,,16,47,16,Amb_Dashboard_2019.11.01_23.40
572,2019-11-01 23:40:00,LMH,51,74,4,21,53,3,,16,47,16,Amb_Dashboard_2019.11.01_23.45
573,2019-11-01 23:45:00,LMH,51,74,4,21,53,2,,15,46,14,Amb_Dashboard_2019.11.01_23.55
574,2019-10-31 23:55:00,MH,35,35,1,11,24,0,,4,48,3,Amb_Dashboard_2019.11.01_00.00
575,2019-11-01 00:00:00,MH,35,35,1,10,25,0,,4,48,3,Amb_Dashboard_2019.11.01_00.10
576,2019-11-01 00:05:00,MH,35,37,1,12,25,0,,4,48,3,Amb_Dashboard_2019.11.01_00.15
577,2019-11-01 00:10:00,MH,35,37,1,12,25,0,,4,48,3,Amb_Dashboard_2019.11.01_00.15
578,2019-11-01 00:15:00,MH,35,39,2,13,26,0,,3,42,2,Amb_Dashboard_2019.11.01_00.25
579,2019-11-01 00:20:00,MH,35,39,2,13,26,0,,3,42,2,Amb_Dashboard_2019.11.01_00.25
580,2019-11-01 00:25:00,MH,35,38,2,12,26,0,,2,38,2,Amb_Dashboard_2019.11.01_00.30
581,2019-11-01 00:30:00,MH,35,36,2,12,24,0,,2,38,2,Amb_Dashboard_2019.11.01_00.35
582,2019-11-01 00:35:00,MH,35,36,2,11,25,0,,2,30,1,Amb_Dashboard_2019.11.01_00.40
583,2019-11-01 00:40:00,MH,35,37,1,12,25,0,,2,30,1,Amb_Dashboard_2019.11.01_00.45
584,2019-11-01 00:45:00,MH,35,36,0,13,23,0,,3,25,1,Amb_Dashboard_2019.11.01_00.55
585,2019-11-01 00:50:00,MH,35,36,0,13,23,0,,3,25,1,Amb_Dashboard_2019.11.01_00.55
586,2019-11-01 00:55:00,MH,35,36,0,13,23,0,,3,25,1,Amb_Dashboard_2019.11.01_01.00
587,2019-11-01 01:00:00,MH,35,34,0,12,22,0,,3,25,1,Amb_Dashboard_2019.11.01_01.10
588,2019-11-01 01:05:00,MH,35,34,0,12,22,0,,3,25,1,Amb_Dashboard_2019.11.01_01.10
589,2019-11-01 01:10:00,MH,35,34,0,12,22,0,,2,25,1,Amb_Dashboard_2019.11.01_01.15
590,2019-11-01 01:15:00,MH,35,34,0,10,24,0,,2,25,1,Amb_Dashboard_2019.11.01_01.25
591,2019-11-01 01:20:00,MH,35,34,0,10,24,0,,2,25,1,Amb_Dashboard_2019.11.01_01.25
592,2019-11-01 01:25:00,MH,35,34,0,10,24,0,,2,25,1,Amb_Dashboard_2019.11.01_01.30
593,2019-11-01 01:30:00,MH,35,34,0,10,24,0,,2,25,1,Amb_Dashboard_2019.11.01_01.40
594,2019-11-01 01:35:00,MH,35,34,0,10,24,0,,2,25,1,Amb_Dashboard_2019.11.01_01.45
595,2019-11-01 01:40:00,MH,35,34,0,10,24,0,,2,25,1,Amb_Dashboard_2019.11.01_01.45
596,2019-11-01 01:45:00,MH,35,34,1,10,24,0,,2,25,1,Amb_Dashboard_2019.11.01_01.55
597,2019-11-01 01:50:00,MH,35,34,1,10,24,0,,2,25,1,Amb_Dashboard_2019.11.01_01.55
598,2019-11-01 01:55:00,MH,35,33,1,8,25,0,,2,25,1,Amb_Dashboard_2019.11.01_02.00
599,2019-11-01 02:00:00,MH,35,32,1,8,24,0,,2,25,1,Amb_Dashboard_2019.11.01_02.10
600,2019-11-01 02:05:00,MH,35,31,1,7,24,0,,2,25,1,Amb_Dashboard_2019.11.01_02.15
601,2019-11-01 02:10:00,MH,35,31,1,7,24,0,,2,25,1,Amb_Dashboard_2019.11.01_02.15
602,2019-11-01 02:15:00,MH,35,32,1,7,25,0,,2,25,1,Amb_Dashboard_2019.11.01_02.25
603,2019-11-01 02:20:00,MH,35,32,1,7,25,0,,2,25,1,Amb_Dashboard_2019.11.01_02.25
604,2019-11-01 02:25:00,MH,35,32,1,7,25,0,,3,25,1,Amb_Dashboard_2019.11.01_02.40
605,2019-11-01 02:30:00,MH,35,32,1,7,25,0,,3,25,1,Amb_Dashboard_2019.11.01_02.40
606,2019-11-01 02:35:00,MH,35,32,1,7,25,0,,3,25,1,Amb_Dashboard_2019.11.01_02.40
607,2019-11-01 02:40:00,MH,35,32,0,7,25,0,,3,25,1,Amb_Dashboard_2019.11.01_02.45
608,2019-11-01 02:45:00,MH,35,32,0,6,26,0,,3,25,1,Amb_Dashboard_2019.11.01_02.55
609,2019-11-01 02:50:00,MH,35,29,0,5,24,0,,3,25,1,Amb_Dashboard_2019.11.01_03.00
610,2019-11-01 02:55:00,MH,35,29,0,5,24,0,,3,25,1,Amb_Dashboard_2019.11.01_03.00
611,2019-11-01 03:00:00,MH,35,28,0,6,22,0,,3,25,1,Amb_Dashboard_2019.11.01_03.10
612,2019-11-01 03:05:00,MH,35,28,0,6,22,0,,3,25,1,Amb_Dashboard_2019.11.01_03.10
613,2019-11-01 03:10:00,MH,35,28,0,6,22,0,,3,25,1,Amb_Dashboard_2019.11.01_03.15
614,2019-11-01 03:15:00,MH,35,28,0,6,22,0,,3,25,1,Amb_Dashboard_2019.11.01_03.25
615,2019-11-01 03:20:00,MH,35,27,0,6,21,0,,3,25,1,Amb_Dashboard_2019.11.01_03.30
616,2019-11-01 03:25:00,MH,35,27,0,6,21,0,,3,25,1,Amb_Dashboard_2019.11.01_03.30
617,2019-11-01 03:30:00,MH,35,26,0,6,20,0,,3,25,1,Amb_Dashboard_2019.11.01_03.40
618,2019-11-01 03:35:00,MH,35,26,0,5,21,0,,1,26,0,Amb_Dashboard_2019.11.01_03.45
619,2019-11-01 03:40:00,MH,35,26,0,5,21,0,,1,26,0,Amb_Dashboard_2019.11.01_03.45
620,2019-11-01 03:45:00,MH,35,26,1,5,21,0,,1,26,0,Amb_Dashboard_2019.11.01_03.55
621,2019-11-01 03:50:00,MH,35,26,1,5,21,0,,1,26,0,Amb_Dashboard_2019.11.01_03.55
622,2019-11-01 03:55:00,MH,35,26,1,5,21,0,,1,26,0,Amb_Dashboard_2019.11.01_04.00
623,2019-11-01 04:00:00,MH,35,26,1,4,22,0,,1,26,0,Amb_Dashboard_2019.11.01_04.10
624,2019-11-01 04:05:00,MH,35,26,1,4,22,0,,1,26,0,Amb_Dashboard_2019.11.01_04.10
625,2019-11-01 04:10:00,MH,35,27,1,5,22,0,,1,26,0,Amb_Dashboard_2019.11.01_04.15
626,2019-11-01 04:15:00,MH,35,26,1,5,21,0,,1,26,0,Amb_Dashboard_2019.11.01_04.25
627,2019-11-01 04:20:00,MH,35,26,1,5,21,0,,1,26,0,Amb_Dashboard_2019.11.01_04.25
628,2019-11-01 04:25:00,MH,35,26,1,4,22,0,,1,26,0,Amb_Dashboard_2019.11.01_04.35
629,2019-11-01 04:30:00,MH,35,26,1,4,22,0,,1,26,0,Amb_Dashboard_2019.11.01_04.35
630,2019-11-01 04:35:00,MH,35,26,1,4,22,0,,1,26,1,Amb_Dashboard_2019.11.01_04.40
631,2019-11-01 04:40:00,MH,35,26,1,4,22,0,,1,26,1,Amb_Dashboard_2019.11.01_04.45
632,2019-11-01 04:45:00,MH,35,26,1,3,23,0,,1,26,1,Amb_Dashboard_2019.11.01_04.55
633,2019-11-01 04:50:00,MH,35,26,1,3,23,0,,1,26,1,Amb_Dashboard_2019.11.01_04.55
634,2019-11-01 04:55:00,MH,35,25,0,3,22,0,,2,37,1,Amb_Dashboard_2019.11.01_05.10
635,2019-11-01 05:00:00,MH,35,25,0,3,22,0,,2,37,1,Amb_Dashboard_2019.11.01_05.10
636,2019-11-01 05:05:00,MH,35,25,0,3,22,0,,2,37,1,Amb_Dashboard_2019.11.01_05.25
637,2019-11-01 05:10:00,MH,35,25,0,3,22,0,,2,37,1,Amb_Dashboard_2019.11.01_05.25
638,2019-11-01 05:15:00,MH,35,25,0,3,22,0,,2,37,1,Amb_Dashboard_2019.11.01_05.25
639,2019-11-01 05:20:00,MH,35,25,0,3,22,0,,1,48,1,Amb_Dashboard_2019.11.01_05.30
640,2019-11-01 05:25:00,MH,35,25,0,3,22,0,,1,48,1,Amb_Dashboard_2019.11.01_05.30
641,2019-11-01 05:30:00,MH,35,25,0,3,22,0,,1,48,1,Amb_Dashboard_2019.11.01_05.35
642,2019-11-01 05:35:00,MH,35,24,0,3,21,0,,1,48,1,Amb_Dashboard_2019.11.01_05.45
643,2019-11-01 05:40:00,MH,35,24,0,3,21,0,,1,48,1,Amb_Dashboard_2019.11.01_05.45
644,2019-11-01 05:45:00,MH,35,24,1,3,21,0,,1,48,1,Amb_Dashboard_2019.11.01_05.55
645,2019-11-01 05:50:00,MH,35,24,1,3,21,0,,1,48,1,Amb_Dashboard_2019.11.01_05.55
646,2019-11-01 05:55:00,MH,35,24,1,2,22,0,,1,48,1,Amb_Dashboard_2019.11.01_06.00
647,2019-11-01 06:00:00,MH,35,25,1,3,22,0,,1,48,1,Amb_Dashboard_2019.11.01_06.10
648,2019-11-01 06:05:00,MH,35,25,1,3,22,0,,1,48,1,Amb_Dashboard_2019.11.01_06.15
649,2019-11-01 06:10:00,MH,35,25,1,3,22,0,,1,48,1,Amb_Dashboard_2019.11.01_06.15
650,2019-11-01 06:15:00,MH,35,25,0,2,23,0,,2,34,1,Amb_Dashboard_2019.11.01_06.25
651,2019-11-01 06:20:00,MH,35,25,0,2,23,0,,2,34,1,Amb_Dashboard_2019.11.01_06.30
652,2019-11-01 06:25:00,MH,35,25,0,2,23,0,,2,34,1,Amb_Dashboard_2019.11.01_06.40
653,2019-11-01 06:30:00,MH,35,25,0,2,23,0,,2,34,1,Amb_Dashboard_2019.11.01_06.40
654,2019-11-01 06:35:00,MH,35,24,0,0,24,0,,2,34,1,Amb_Dashboard_2019.11.01_06.45
655,2019-11-01 06:40:00,MH,35,24,0,0,24,0,,2,34,1,Amb_Dashboard_2019.11.01_06.45
656,2019-11-01 06:45:00,MH,35,24,0,0,24,0,,2,34,1,Amb_Dashboard_2019.11.01_06.55
657,2019-11-01 06:50:00,MH,35,24,0,0,24,0,,2,34,1,Amb_Dashboard_2019.11.01_06.55
658,2019-11-01 06:55:00,MH,35,24,0,0,24,0,,2,34,1,Amb_Dashboard_2019.11.01_07.00
659,2019-11-01 07:00:00,MH,35,24,0,0,24,0,,2,34,1,Amb_Dashboard_2019.11.01_07.10
660,2019-11-01 07:05:00,MH,35,24,0,0,24,0,,2,34,1,Amb_Dashboard_2019.11.01_07.25
661,2019-11-01 07:10:00,MH,35,24,0,0,24,0,,2,34,1,Amb_Dashboard_2019.11.01_07.25
662,2019-11-01 07:15:00,MH,35,24,0,0,24,0,,2,34,1,Amb_Dashboard_2019.11.01_07.25
663,2019-11-01 07:20:00,MH,35,23,0,0,23,0,,2,34,1,Amb_Dashboard_2019.11.01_07.35
664,2019-11-01 07:25:00,MH,35,23,0,0,23,0,,2,34,1,Amb_Dashboard_2019.11.01_07.35
665,2019-11-01 07:30:00,MH,35,23,0,0,23,0,,2,34,1,Amb_Dashboard_2019.11.01_07.35
666,2019-11-01 07:35:00,MH,35,23,1,0,23,0,,2,34,1,Amb_Dashboard_2019.11.01_07.40
667,2019-11-01 07:40:00,MH,35,24,1,1,23,0,,2,34,1,Amb_Dashboard_2019.11.01_07.45
668,2019-11-01 07:45:00,MH,35,24,1,1,23,0,,2,34,1,Amb_Dashboard_2019.11.01_07.55
669,2019-11-01 07:50:00,MH,35,24,1,1,23,0,,2,34,1,Amb_Dashboard_2019.11.01_07.55
670,2019-11-01 07:55:00,MH,35,24,2,1,23,0,,1,19,1,Amb_Dashboard_2019.11.01_08.00
671,2019-11-01 08:00:00,MH,35,24,2,2,22,0,,1,19,1,Amb_Dashboard_2019.11.01_08.10
672,2019-11-01 08:05:00,MH,35,24,2,2,22,0,,1,19,1,Amb_Dashboard_2019.11.01_08.10
673,2019-11-01 08:10:00,MH,35,24,2,2,22,0,,1,19,1,Amb_Dashboard_2019.11.01_08.15
674,2019-11-01 08:15:00,MH,35,26,2,4,22,0,,1,19,1,Amb_Dashboard_2019.11.01_08.25
675,2019-11-01 08:20:00,MH,35,27,2,4,23,0,,1,19,1,Amb_Dashboard_2019.11.01_08.30
676,2019-11-01 08:25:00,MH,35,27,2,4,23,0,,2,38,2,Amb_Dashboard_2019.11.01_08.45
677,2019-11-01 08:30:00,MH,35,27,2,4,23,0,,2,38,2,Amb_Dashboard_2019.11.01_08.45
678,2019-11-01 08:35:00,MH,35,27,2,4,23,0,,2,38,2,Amb_Dashboard_2019.11.01_08.45
679,2019-11-01 08:40:00,MH,35,27,2,4,23,0,,2,38,2,Amb_Dashboard_2019.11.01_08.45
680,2019-11-01 08:45:00,MH,35,28,2,3,25,0,,2,38,2,Amb_Dashboard_2019.11.01_08.55
681,2019-11-01 08:50:00,MH,35,28,2,3,25,0,,2,38,2,Amb_Dashboard_2019.11.01_08.55
682,2019-11-01 08:55:00,MH,35,28,2,3,25,0,,2,38,2,Amb_Dashboard_2019.11.01_09.00
683,2019-11-01 09:00:00,MH,35,30,3,5,25,0,,2,38,2,Amb_Dashboard_2019.11.01_09.10
684,2019-11-01 09:05:00,MH,35,30,3,5,25,0,,2,38,2,Amb_Dashboard_2019.11.01_09.10
685,2019-11-01 09:10:00,MH,35,30,3,4,26,0,,1,58,2,Amb_Dashboard_2019.11.01_09.15
686,2019-11-01 09:15:00,MH,35,30,3,4,26,0,,2,62,3,Amb_Dashboard_2019.11.01_09.25
687,2019-11-01 09:20:00,MH,35,31,1,4,27,0,,3,53,3,Amb_Dashboard_2019.11.01_09.30
688,2019-11-01 09:25:00,MH,35,31,1,4,27,0,,3,53,3,Amb_Dashboard_2019.11.01_09.30
689,2019-11-01 09:30:00,MH,35,31,1,3,28,0,,3,53,3,Amb_Dashboard_2019.11.01_09.35
690,2019-11-01 09:35:00,MH,35,32,1,3,29,0,,3,53,3,Amb_Dashboard_2019.11.01_09.40
691,2019-11-01 09:40:00,MH,35,33,1,3,30,0,,3,53,4,Amb_Dashboard_2019.11.01_09.45
692,2019-11-01 09:45:00,MH,35,33,2,2,31,0,,3,53,4,Amb_Dashboard_2019.11.01_09.55
693,2019-11-01 09:50:00,MH,35,33,2,2,31,0,,3,53,4,Amb_Dashboard_2019.11.01_09.55
694,2019-11-01 09:55:00,MH,35,33,2,2,31,0,,3,53,4,Amb_Dashboard_2019.11.01_10.00
695,2019-11-01 10:00:00,MH,35,30,1,2,28,0,,4,52,4,Amb_Dashboard_2019.11.01_10.10
696,2019-11-01 10:05:00,MH,35,30,1,2,28,0,,4,52,4,Amb_Dashboard_2019.11.01_10.10
697,2019-11-01 10:10:00,MH,35,30,1,2,28,0,,4,52,4,Amb_Dashboard_2019.11.01_10.15
698,2019-11-01 10:15:00,MH,35,31,1,4,27,0,,4,52,4,Amb_Dashboard_2019.11.01_10.25
699,2019-11-01 10:20:00,MH,35,31,1,4,27,0,,4,52,4,Amb_Dashboard_2019.11.01_10.25
700,2019-11-01 10:25:00,MH,35,32,1,3,29,0,,4,52,4,Amb_Dashboard_2019.11.01_10.40
701,2019-11-01 10:30:00,MH,35,32,1,3,29,0,,4,52,4,Amb_Dashboard_2019.11.01_10.40
702,2019-11-01 10:35:00,MH,35,32,1,3,29,0,,4,52,4,Amb_Dashboard_2019.11.01_10.40
703,2019-11-01 10:40:00,MH,35,32,0,3,29,0,,5,48,5,Amb_Dashboard_2019.11.01_10.45
704,2019-11-01 10:45:00,MH,35,30,0,2,28,0,,5,48,5,Amb_Dashboard_2019.11.01_10.55
705,2019-11-01 10:50:00,MH,35,30,0,2,28,0,,5,48,5,Amb_Dashboard_2019.11.01_10.55
706,2019-11-01 10:55:00,MH,35,29,0,1,28,0,,5,48,5,Amb_Dashboard_2019.11.01_11.00
707,2019-11-01 11:00:00,MH,35,29,0,0,29,0,,5,48,5,Amb_Dashboard_2019.11.01_11.10
708,2019-11-01 11:05:00,MH,35,29,0,0,29,0,,5,48,5,Amb_Dashboard_2019.11.01_11.10
709,2019-11-01 11:10:00,MH,35,29,0,1,28,0,,5,48,5,Amb_Dashboard_2019.11.01_11.15
